date,total_cases,total_death,daily_cases,total_currently_infected,death_per_day
2020-06-18,5453,32,243,2790,2
2020-06-19,5712,32,259,2859,0
2020-06-20,5992,33,280,2995,1
2020-06-21,6286,34,294,3133,1
2020-06-22,6581,35,295,3294,1
2020-06-23,6900,37,319,3465,2
2020-06-24,7223,38,323,3605,1
2020-06-25,7542,38,319,3855,0
2020-06-26,7837,41,295,3975,3
2020-06-27,8117,44,280,4026,3
2020-06-28,8402,48,285,4210,4
2020-06-29,8679,52,277,4374,4
2020-06-30,8958,55,279,4457,3
2020-07-01,9219,56,261,4557,1
2020-07-02,9485,59,266,4723,3
2020-07-03,9756,63,271,4809,4
2020-07-04,10029,65,273,4878,2
2020-07-05,10301,69,272,4975,4
2020-07-06,10590,72,289,5114,3
2020-07-07,10873,75,283,5178,3
2020-07-08,11141,78,268,5223,3
2020-07-09,11406,81,265,5250,3
2020-07-10,11669,85,263,5271,4
2020-07-11,11937,89,268,5266,4
2020-07-12,12204,91,267,5343,2
2020-07-13,12474,93,270,5426,2
2020-07-14,12742,94,268,5463,1
2020-07-15,12993,96,251,5463,2
2020-07-16,13245,96,252,5414,0
2020-07-17,13494,97,249,5330,1
2020-07-18,13741,100,247,5087,3
2020-07-19,13978,103,237,5090,3
2020-07-20,14214,106,236,5156,3
2020-07-21,14442,106,228,4995,0
2020-07-22,14663,112,221,4711,6
2020-07-23,14861,115,198,4597,3
2020-07-24,15057,117,196,4382,2
2020-07-25,15250,120,193,4227,3
2020-07-26,15442,124,192,4187,4
2020-07-27,15630,128,188,4247,4
2020-07-28,15817,128,187,4130,0
2020-07-29,15990,128,173,3992,0
2020-07-30,16162,128,172,3710,0
2020-07-31,16333,128,171,3543,0
2020-08-01,16503,129,170,3447,1
2020-08-02,16671,130,168,3403,1
2020-08-03,16843,131,172,3370,1
2020-08-04,17020,133,177,3322,2
2020-08-05,17189,135,169,3137,2
2020-08-06,17349,136,160,2957,1
2020-08-07,17492,137,143,2697,1
2020-08-08,17619,139,127,2480,2
2020-08-09,17769,140,150,2492,1
2020-08-10,17886,141,117,2504,1
2020-08-11,17994,141,108,2510,0
2020-08-12,18111,143,117,2527,2
2020-08-13,18219,145,108,2570,2
2020-08-14,18325,146,106,2456,1
2020-08-15,18428,148,103,2350,2
2020-08-16,18518,149,90,2218,1
2020-08-17,18592,150,74,2075,1
2020-08-18,18664,151,72,2001,1
2020-08-19,18747,153,83,1932,2
2020-08-20,18831,154,84,1842,1
2020-08-21,18916,155,85,1759,1
2020-08-22,18999,156,83,1672,1
2020-08-23,19076,157,77,1599,1
2020-08-24,19152,158,76,1557,1
2020-08-25,19221,160,69,1472,2
2020-08-26,19285,161,64,1397,1
2020-08-27,19350,162,65,1355,1
2020-08-28,19414,163,64,1307,1
2020-08-29,19478,164,64,1265,1
2020-08-30,19543,165,65,1240,1
2020-08-31,19609,166,66,1221,1
2020-09-01,19676,167,67,1185,1
2020-09-02,19744,169,68,1143,2
2020-09-03,19816,170,72,1103,1
2020-09-04,19891,172,75,1049,2
2020-09-05,19967,174,76,1025,2
2020-09-06,20045,174,78,1024,0
2020-09-07,20121,175,76,976,1
2020-09-08,20193,175,72,932,0
2020-09-09,20270,176,77,902,1
2020-09-10,20350,176,80,874,0
2020-09-11,20430,177,80,843,1
2020-09-12,20505,177,75,826,0
2020-09-13,20583,177,78,825,0
2020-09-14,20665,177,82,826,0
2020-09-15,20748,178,83,817,1
2020-09-16,20831,179,83,814,1
2020-09-17,20907,179,76,800,0
2020-09-18,20988,179,81,791,0
2020-09-19,21077,179,89,788,0
2020-09-20,21175,179,98,786,0
2020-09-21,21273,181,98,812,2
2020-09-22,21391,181,118,865,0
2020-09-23,21516,182,125,913,1
2020-09-24,21646,183,130,942,1
2020-09-25,21787,184,141,1006,1
2020-09-26,21934,185,147,1061,1
2020-09-27,22078,185,144,1135,0
2020-09-28,22229,185,151,1222,0
2020-09-29,22372,186,143,1307,1
2020-09-30,22513,187,141,1388,1
2020-10-01,22660,188,147,1467,1
2020-10-02,22813,189,153,1560,1
2020-10-03,22966,190,153,1619,1
2020-10-04,23121,191,155,1714,1
2020-10-05,23280,192,159,1833,1
2020-10-06,23433,194,153,1913,2
2020-10-07,23602,196,169,2019,2
2020-10-08,23777,198,175,2100,2
2020-10-09,23952,200,175,2173,2
2020-10-10,24141,202,189,2259,2
2020-10-11,24340,203,199,2388,1
