date,total_cases,total_death,daily_cases,total_currently_infected,death_per_day
2020-06-06,1163,12,32,726,1
2020-06-07,1232,12,69,795,0
2020-06-08,1269,12,37,829,0
2020-06-09,1306,12,37,852,0
2020-06-10,1366,12,60,891,0
2020-06-11,1425,12,59,939,0
2020-06-12,1535,16,110,1029,4
2020-06-13,1635,19,100,1128,3
2020-06-14,1740,19,105,1223,0
2020-06-15,1838,19,98,1316,0
2020-06-16,1901,19,63,1376,0
2020-06-17,1996,19,95,1462,0
2020-06-18,2047,19,51,1476,0
2020-06-19,2088,19,41,1477,0
2020-06-20,2183,19,95,1518,0
2020-06-21,2278,19,95,1609,0
2020-06-22,2353,19,75,1684,0
2020-06-23,2414,19,61,1678,0
2020-06-24,2458,19,44,1673,0
2020-06-25,2527,19,69,1730,0
2020-06-26,2564,19,37,1726,0
2020-06-27,2609,21,45,1698,2
2020-06-28,2667,21,58,1755,0
2020-06-29,2722,21,55,1804,0
2020-06-30,2757,22,35,1773,1
2020-07-01,2830,23,73,1795,1
2020-07-02,2875,23,45,1784,0
2020-07-03,2932,25,57,1687,2
2020-07-04,2967,26,35,1625,1
2020-07-05,3018,26,51,1670,0
2020-07-06,3044,28,26,1644,2
2020-07-07,3082,31,38,1608,3
2020-07-08,3109,31,27,1510,0
2020-07-09,3137,33,28,1476,2
2020-07-10,3172,34,35,1403,1
2020-07-11,3198,34,26,1353,0
2020-07-12,3214,36,16,1329,2
2020-07-13,3245,36,31,1354,0
2020-07-14,3257,38,12,1303,2
2020-07-15,3291,39,34,1269,1
2020-07-16,3327,41,36,1234,2
2020-07-17,3354,42,27,1198,1
2020-07-18,3372,43,18,1165,1
2020-07-19,3402,45,30,1195,2
2020-07-20,3421,45,19,1200,0
2020-07-21,3437,46,16,1190,1
2020-07-22,3454,46,17,1155,0
2020-07-23,3486,48,32,1145,2
2020-07-24,3534,49,48,1176,1
2020-07-25,3554,51,20,1144,2
2020-07-26,3582,51,28,1172,0
2020-07-27,3618,52,36,1208,1
2020-07-28,3633,52,15,1189,0
2020-07-29,3646,53,13,1159,1
2020-07-30,3686,53,40,1157,0
2020-07-31,3728,54,42,1164,1
2020-08-01,3761,54,33,1162,0
2020-08-02,3797,54,36,1197,0
2020-08-03,3834,54,37,1234,0
2020-08-04,3835,55,1,1212,1
2020-08-05,3839,55,4,1190,0
2020-08-06,3869,55,30,1122,0
2020-08-07,3889,55,20,1117,0
2020-08-08,3908,57,19,1105,2
2020-08-09,3928,57,20,1125,0
2020-08-10,3961,57,33,1158,0
2020-08-11,3982,58,21,1162,1
2020-08-12,4001,58,19,1147,0
2020-08-13,4038,58,37,1138,0
2020-08-14,4070,59,32,1142,1
2020-08-15,4109,59,39,1138,0
2020-08-16,4143,59,34,1172,0
2020-08-17,4190,59,47,1219,0
2020-08-18,4215,60,25,1205,1
2020-08-19,4242,60,27,1189,0
2020-08-20,4279,60,37,1185,0
2020-08-21,4314,61,35,1183,1
2020-08-22,4350,61,36,1183,0
2020-08-23,4384,61,34,1215,0
2020-08-24,4434,61,50,1265,0
2020-08-25,4458,61,24,1265,0
2020-08-26,4499,61,41,1285,0
2020-08-27,4527,62,28,1286,1
2020-08-28,4557,62,30,1302,0
2020-08-29,4581,62,24,1293,0
2020-08-30,4603,65,22,1269,3
2020-08-31,4635,65,32,1292,0
2020-09-01,4638,65,3,1238,0
2020-09-02,4662,65,24,1232,0
2020-09-03,4685,65,23,1218,0
2020-09-04,4711,65,26,1221,0
2020-09-05,4745,65,34,1218,0
2020-09-06,4766,65,21,1239,0
2020-09-07,4791,65,25,1264,0
2020-09-08,4812,65,21,1244,0
2020-09-09,4832,65,20,1230,0
2020-09-10,4859,65,27,1240,0
2020-09-11,4877,65,18,1232,0
2020-09-12,4915,65,38,1229,0
2020-09-13,4947,65,32,1258,0
2020-09-14,4968,65,21,1277,0
2020-09-15,4982,65,14,1239,0
2020-09-16,5001,65,19,1227,0
2020-09-17,5030,65,29,1208,0
2020-09-18,5057,65,27,1208,0
2020-09-19,5091,65,34,1204,0
2020-09-20,5133,65,42,1244,0
2020-09-21,5172,65,39,1283,0
2020-09-22,5196,65,24,1264,0
2020-09-23,5219,65,23,1255,0
2020-09-24,5244,65,25,1258,0
2020-09-25,5276,65,32,1275,0
2020-09-26,5320,65,44,1300,0
2020-09-27,5361,65,41,1338,0
2020-09-28,5398,65,37,1370,0
2020-09-29,5412,65,14,1360,0
2020-09-30,5446,65,34,1382,0
2020-10-01,5476,65,30,1397,0
2020-10-02,5514,65,38,1421,0
2020-10-03,5562,66,48,1449,1
2020-10-04,5611,66,49,1496,0
2020-10-05,5661,66,50,1528,0
2020-10-06,5719,66,58,1578,0
2020-10-07,5769,66,50,1600,0
2020-10-08,5818,66,49,1623,0
2020-10-09,5855,67,37,1650,1
2020-10-10,5900,67,45,1658,0
2020-10-11,5956,67,56,1714,0
