time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-05-10,856,9,526,9,0
2020-05-11,863,7,511,9,0
2020-05-12,889,26,514,9,0
2020-05-13,893,4,502,9,0
2020-05-14,925,32,471,9,0
2020-05-15,935,10,449,9,0
2020-05-16,957,22,428,9,0
2020-05-17,981,24,434,9,0
2020-05-18,992,11,424,9,0
2020-05-19,1023,31,445,9,0
2020-05-20,1028,5,435,9,0
2020-05-21,1048,20,435,9,0
2020-05-22,1068,20,439,9,0
2020-05-23,1089,21,420,9,0
2020-05-24,1141,52,458,9,0
2020-05-25,1182,41,477,10,1
2020-05-26,1319,137,597,10,0
2020-05-27,1469,150,727,10,0
2020-05-28,1530,61,775,10,0
2020-05-29,1558,28,794,10,0
2020-05-30,1613,55,822,10,0
2020-05-31,1633,20,822,10,0
2020-06-01,1643,10,821,11,1
2020-06-02,1683,40,849,11,0
2020-06-03,1735,52,888,11,0
2020-06-04,1797,62,947,11,0
2020-06-05,1801,4,932,11,0
2020-06-06,1814,13,912,11,0
2020-06-07,1835,21,883,11,0
2020-06-08,1857,22,856,11,0
2020-06-09,1859,2,791,11,0
2020-06-10,1869,10,736,11,0
2020-06-11,1877,8,716,11,0
2020-06-12,1880,3,673,11,0
2020-06-13,1884,4,621,11,0
2020-06-14,1889,5,591,11,0
2020-06-15,1905,16,552,11,0
2020-06-16,1915,10,533,11,0
2020-06-17,1924,9,516,11,0
2020-06-18,1946,22,514,11,0
2020-06-19,1950,4,493,11,0
2020-06-20,1950,0,467,11,0
2020-06-21,1950,0,441,11,0
2020-06-22,1951,1,414,11,0
2020-06-23,1991,40,432,11,0
2020-06-24,2001,10,428,11,0
2020-06-25,2010,9,397,11,0
2020-06-26,2014,4,384,11,0
2020-06-27,2033,19,383,11,0
2020-06-28,2037,4,365,11,0
2020-06-29,2039,2,350,11,0
2020-06-30,2047,8,325,11,0
2020-07-01,2054,7,295,11,0
2020-07-02,2066,12,228,11,0
2020-07-03,2069,3,195,11,0
2020-07-04,2074,5,178,11,0
2020-07-05,2076,2,162,11,0
2020-07-06,2077,1,149,11,0
2020-07-07,2081,4,115,11,0
2020-07-08,2094,13,116,11,0
2020-07-09,2154,60,164,11,0
2020-07-10,2454,300,463,11,0
2020-07-11,2511,57,520,11,0
2020-07-12,2617,106,625,11,0
2020-07-13,2646,29,654,11,0
2020-07-14,2665,19,666,11,0
2020-07-15,2671,6,659,11,0
2020-07-16,2687,16,669,11,0
2020-07-17,2697,10,674,11,0
2020-07-18,2704,7,670,11,0
2020-07-19,2724,20,678,11,0
2020-07-20,2730,6,678,11,0
2020-07-21,2730,0,671,11,0
2020-07-22,2752,22,677,11,0
2020-07-23,2753,1,665,11,0
2020-07-24,2764,11,659,11,0
2020-07-25,2770,6,656,11,0
2020-07-26,2782,12,665,11,0
2020-07-27,2805,23,673,11,0
2020-07-28,2810,5,503,11,0
2020-07-29,2810,0,482,11,0
2020-07-30,2814,4,470,11,0
2020-07-31,2815,1,413,11,0
2020-08-01,2815,0,365,11,0
2020-08-02,2823,8,298,11,0
2020-08-03,2828,5,300,11,0
2020-08-04,2834,6,299,11,0
2020-08-05,2839,5,291,11,0
2020-08-06,2839,0,287,11,0
2020-08-07,2839,0,264,11,0
2020-08-08,2841,2,254,11,0
2020-08-09,2844,3,254,11,0
2020-08-10,2871,27,267,11,0
2020-08-11,2880,9,247,11,0
2020-08-12,2881,1,232,11,0
2020-08-13,2882,1,225,11,0
2020-08-14,2886,4,217,11,0
2020-08-15,2890,4,213,11,0
2020-08-16,2893,3,212,11,0
2020-08-17,2900,7,213,11,0
2020-08-18,2902,2,136,11,0
2020-08-19,2902,0,131,11,0
2020-08-20,2918,16,142,11,0
2020-08-21,2941,23,141,11,0
2020-08-22,2947,6,138,11,0
2020-08-23,2953,6,136,12,1
2020-08-24,2959,6,136,12,0
2020-08-25,2971,12,143,12,0
2020-08-26,2984,13,153,12,0
2020-08-27,2986,2,144,12,0
2020-08-28,2989,3,135,12,0
2020-08-29,2995,6,134,12,0
2020-08-30,3012,17,140,12,0
2020-08-31,3049,37,169,12,0
2020-09-01,3092,43,201,12,0
2020-09-02,3101,9,206,12,0
2020-09-03,3111,10,216,12,0
2020-09-04,3115,4,196,12,0
2020-09-05,3121,6,191,12,0
2020-09-06,3123,2,186,12,0
2020-09-07,3123,0,185,12,0
2020-09-08,3140,17,193,12,0
2020-09-09,3147,7,189,12,0
2020-09-10,3155,8,188,12,0
2020-09-11,3169,14,188,12,0
2020-09-12,3195,26,200,12,0
2020-09-13,3234,39,226,12,0
2020-09-14,3262,28,244,13,1
2020-09-15,3271,9,242,13,0
2020-09-16,3271,0,237,13,0
2020-09-17,3276,5,220,13,0
2020-09-18,3281,5,208,13,0
2020-09-19,3283,2,200,13,0
2020-09-20,3287,4,186,13,0
2020-09-21,3299,12,186,13,0
2020-09-22,3313,14,182,13,0
2020-09-23,3324,11,182,13,0
2020-09-24,3333,9,178,13,0
2020-09-25,3345,12,174,13,0
2020-09-26,3349,4,150,13,0
2020-09-27,3360,11,139,13,0
2020-09-28,3363,3,140,13,0
2020-09-29,3374,11,131,13,0
2020-09-30,3380,6,137,13,0
2020-10-01,3382,2,136,13,0
2020-10-02,3388,6,130,13,0
2020-10-03,3395,7,128,13,0
2020-10-04,3402,7,131,13,0
2020-10-05,3513,111,241,13,0
2020-10-06,4252,739,973,13,0
2020-10-07,4459,207,1172,13,0
2020-10-08,4488,29,1197,13,0
2020-10-09,4523,35,1214,13,0
2020-10-10,4628,105,1309,13,0
2020-10-11,4752,124,1432,13,0
2020-10-12,4844,92,1514,13,0
2020-10-13,5038,194,1697,13,0
2020-10-14,5170,132,1800,13,0
2020-10-15,5244,74,1851,13,0
2020-10-16,5354,110,1956,13,0
2020-10-17,5475,121,2067,13,0
2020-10-18,5538,63,2122,13,0
2020-10-19,5625,87,2172,13,0
2020-10-20,5811,186,2341,13,0
2020-10-21,5978,167,2464,13,0
2020-10-22,6287,309,2712,14,1
2020-10-23,7153,866,3495,14,0
2020-10-24,7521,368,3792,15,1
2020-10-25,7872,351,4053,16,1
2020-10-26,8413,541,4464,16,0
2020-10-27,8870,457,4808,19,3
2020-10-28,9205,335,5111,19,0
2020-10-29,9791,586,5630,19,0
2020-10-30,10424,633,6123,19,0
2020-10-31,10663,239,6244,20,1
