time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-05-17,2565,105,2149,138,4
2020-05-18,2646,81,2185,142,4
2020-05-19,2798,152,2312,146,4
2020-05-20,2955,157,2459,147,1
2020-05-21,3100,145,2594,151,4
2020-05-22,3204,104,2651,156,5
2020-05-23,3477,273,2871,167,11
2020-05-24,3743,266,3114,174,7
2020-05-25,3950,207,3302,180,6
2020-05-26,4189,239,3534,182,2
2020-05-27,4401,212,3720,188,6
2020-05-28,4640,239,3940,194,6
2020-05-29,4752,112,4037,196,2
2020-05-30,4886,134,4159,199,3
2020-05-31,5094,208,4357,201,2
2020-06-01,5202,108,4453,212,11
2020-06-02,5362,160,4596,217,5
2020-06-03,5527,165,4739,225,8
2020-06-04,5690,163,4839,234,9
2020-06-05,5880,190,4989,243,9
2020-06-06,5971,91,5046,248,5
2020-06-07,6155,184,5208,250,2
2020-06-08,6327,172,5357,258,8
2020-06-09,6450,123,5448,262,4
2020-06-10,6935,485,5877,271,9
2020-06-11,7360,425,6261,290,19
2020-06-12,7669,309,6538,294,4
2020-06-13,8132,463,6982,306,12
2020-06-14,8455,323,7251,310,4
2020-06-15,8858,403,7579,312,2
2020-06-16,9178,320,7831,322,10
2020-06-17,9656,478,8251,330,8
2020-06-18,10299,643,8847,336,6
2020-06-19,10739,440,9217,343,7
2020-06-20,11258,519,9695,349,6
2020-06-21,12306,1048,10673,358,9
2020-06-22,12772,466,11116,363,5
2020-06-23,13356,584,11599,395,32
2020-06-24,13943,587,12077,405,10
2020-06-25,14571,628,12608,417,12
2020-06-26,15366,795,13340,426,9
2020-06-27,15994,628,13845,471,45
2020-06-28,17007,1013,14761,479,8
2020-06-29,18082,1075,15728,479,0
2020-06-30,18818,736,16372,485,6
2020-07-01,19558,740,17001,497,12
2020-07-02,20262,704,17597,542,45
2020-07-03,21120,858,18339,591,49
2020-07-04,22116,996,19261,605,14
2020-07-05,22921,805,19905,629,24
2020-07-06,23943,1022,20814,639,10
2020-07-07,24665,722,21424,656,17
2020-07-08,25428,763,22114,677,21
2020-07-09,25978,550,22563,694,17
2020-07-10,26384,406,22901,704,10
2020-07-11,27053,669,23453,750,46
2020-07-12,27583,530,23911,771,21
2020-07-13,28090,507,24359,774,3
2020-07-14,28579,489,24667,789,15
2020-07-15,29106,527,25012,807,18
2020-07-16,30036,930,25832,825,18
2020-07-17,30867,831,26612,835,10
2020-07-18,31745,878,27323,857,22
2020-07-19,32793,1048,28241,891,34
2020-07-20,33835,1042,29134,900,9
2020-07-21,34611,776,29771,935,35
2020-07-22,35345,734,30213,988,53
2020-07-23,36102,757,30781,1006,18
2020-07-24,36902,800,31443,1011,5
2020-07-25,37559,657,31891,1061,50
2020-07-26,38438,879,32627,1098,37
2020-07-27,39276,838,33238,1116,18
2020-07-28,39741,465,33536,1166,50
2020-07-29,40460,719,34143,1214,48
2020-07-30,40944,484,34404,1259,45
2020-07-31,41426,482,34671,1312,53
2020-08-01,42014,588,35123,1337,25
2020-08-02,42685,671,35623,1368,31
2020-08-03,43197,512,36026,1377,9
2020-08-04,43794,597,36556,1384,7
2020-08-05,44299,505,36978,1400,16
2020-08-06,45098,799,37559,1423,23
2020-08-07,45755,657,38084,1446,23
2020-08-08,46365,610,38545,1465,19
2020-08-09,46973,608,39069,1476,11
2020-08-10,47454,481,39362,1495,19
2020-08-11,47872,418,39717,1506,11
2020-08-12,48403,531,40083,1515,9
2020-08-13,48657,254,40179,1533,18
2020-08-14,49042,385,40468,1542,9
2020-08-15,49467,425,40791,1548,6
2020-08-16,49979,512,41157,1567,19
2020-08-17,50502,523,41588,1575,8
2020-08-18,50995,493,41962,1583,8
2020-08-19,51670,675,42416,1593,10
2020-08-20,52298,628,42823,1608,15
2020-08-21,52819,521,43118,1619,11
2020-08-22,53381,562,43478,1632,13
2020-08-23,53983,602,43891,1643,11
2020-08-24,54511,528,44325,1654,11
2020-08-25,55479,968,45240,1683,29
2020-08-26,55877,398,45050,1703,20
2020-08-27,56649,772,45733,1747,44
2020-08-28,57669,1020,46280,1803,56
2020-08-29,58810,1141,46907,1827,24
2020-08-30,59645,835,47647,1842,15
2020-08-31,60174,529,48074,1858,16
2020-09-01,61014,840,48745,1873,15
2020-09-02,61769,755,49451,1888,15
2020-09-03,62526,757,49455,1924,36
2020-09-04,63158,632,49586,1954,30
2020-09-05,63798,640,49467,1984,30
2020-09-06,64352,554,49231,2006,22
2020-09-07,64764,412,49339,2007,1
2020-09-08,64814,50,48963,2023,16
2020-09-09,65218,404,48911,2034,11
2020-09-10,65597,379,48489,2044,10
2020-09-11,65802,205,48176,2049,5
2020-09-12,66049,247,47378,2058,9
2020-09-13,67136,1087,47301,2065,7
2020-09-14,67789,653,47837,2079,14
2020-09-15,68620,831,48046,2087,8
2020-09-16,68620,0,48046,2087,0
2020-09-17,69660,1040,47575,2102,15
2020-09-18,70120,460,47321,2122,20
2020-09-19,70611,491,47316,2146,24
2020-09-20,71143,532,47167,2166,20
2020-09-21,71616,473,47367,2184,18
2020-09-22,72075,459,47260,2204,20
2020-09-23,72306,231,46870,2206,2
2020-09-24,72675,369,46431,2222,16
2020-09-25,73193,518,46364,2249,27
2020-09-26,73840,647,45841,2271,22
2020-09-27,74548,708,46172,2288,17
2020-09-28,75109,561,46446,2289,1
2020-09-29,75537,428,46279,2301,12
2020-09-30,76098,561,46392,2323,22
2020-10-01,76900,802,46625,2353,30
2020-10-02,77598,698,46701,2380,27
2020-10-03,78269,671,46905,2386,6
2020-10-04,78788,519,47202,2399,13
2020-10-05,79629,841,47902,2422,23
2020-10-06,80020,391,47819,2433,11
2020-10-07,80662,642,48084,2447,14
2020-10-08,81160,498,48104,2466,19
2020-10-09,81672,512,48106,2477,11
2020-10-10,82552,880,48324,2492,15
2020-10-11,83146,594,48711,2504,12
2020-10-12,84081,935,49557,2512,8
2020-10-13,84413,332,49678,2521,9
2020-10-14,84852,439,49552,2528,7
2020-10-15,85458,606,49935,2533,5
2020-10-16,86089,631,49438,2552,19
2020-10-17,86691,602,49589,2556,4
2020-10-18,87594,903,50369,2563,7
2020-10-19,88425,831,50893,2568,5
2020-10-20,89381,956,51407,2576,8
2020-10-21,90232,851,51720,2582,6
2020-10-22,91078,846,52141,2596,14
2020-10-23,91509,431,51773,2604,8
2020-10-24,91882,373,51573,2612,8
2020-10-25,92724,842,52241,2617,5
2020-10-26,93214,490,52595,2623,6
2020-10-27,93966,752,52797,2633,10
2020-10-28,94623,657,53151,2639,6
2020-10-29,95199,576,53421,2652,13
2020-10-30,96150,951,53685,2661,9
2020-10-31,96888,738,54090,2669,8
