time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day,new_recoveries
2020-04-27,87147,6198,79007,794,47,579
2020-04-28,93558,6411,84235,867,73,1110
2020-04-29,99399,5841,88141,972,105,1830
2020-04-30,106498,7099,93806,1073,101,1333
2020-05-01,114431,7933,100042,1169,96,1601
2020-05-02,124054,9623,107819,1222,53,1793
2020-05-03,134687,10633,116768,1280,58,1626
2020-05-04,145268,10581,125817,1356,76,1456
2020-05-05,155370,10102,134054,1451,95,1770
2020-05-06,165929,10559,143065,1537,86,1462
2020-05-07,177160,11231,151732,1625,88,2476
2020-05-08,187859,10699,159528,1723,98,2805
2020-05-09,198676,10817,164933,1827,104,5308
2020-05-10,209688,11012,173467,1915,88,2390
2020-05-11,221344,11656,179534,2009,94,5495
2020-05-12,232243,10899,186615,2116,107,3711
2020-05-13,242271,10028,192056,2212,96,4491
2020-05-14,252245,9974,196410,2305,93,5527
2020-05-15,262843,10598,202199,2418,113,4696
2020-05-16,272043,9200,206340,2537,119,4940
2020-05-17,281752,9709,211748,2631,94,4207
2020-05-18,290678,8926,217747,2722,91,2836
2020-05-19,299941,9263,220974,2837,115,5921
2020-05-20,308705,8764,220341,2972,135,9262
2020-05-21,317554,8849,221774,3099,127,7289
2020-05-22,326448,8894,223374,3249,150,7144
2020-05-23,335882,9434,224558,3388,139,8111
2020-05-24,344481,8599,227641,3541,153,5363
2020-05-25,353427,8946,230996,3633,92,5499
2020-05-26,362342,8915,227406,3807,174,12331
2020-05-27,370680,8338,224504,3968,161,11079
2020-05-28,379051,8371,223916,4142,174,8785
2020-05-29,387623,8572,223992,4374,232,8264
2020-05-30,396575,8952,224551,4555,181,8212
2020-05-31,405843,9268,229267,4693,138,4414
2020-06-01,414878,9035,234146,4855,162,3994
2020-06-02,423741,8863,231719,5037,182,11108
2020-06-03,432277,8536,231105,5215,178,8972
2020-06-04,441108,8831,231101,5384,169,8666
2020-06-05,449834,8726,231626,5528,144,8057
2020-06-06,458689,8855,231576,5725,197,8708
2020-06-07,467673,8984,235083,5859,134,5343
2020-06-08,476658,8985,239999,5971,112,3957
2020-06-09,485253,8595,236714,6142,171,11709
2020-06-10,493657,8404,234516,6358,216,10386
2020-06-11,502436,8779,234754,6532,174,8367
2020-06-12,511423,8987,235338,6715,183,8220
2020-06-13,520129,8706,238659,6829,114,5271
2020-06-14,528964,8835,241966,6948,119,5409
2020-06-15,537210,8246,245580,7091,143,4489
2020-06-16,545458,8248,243868,7284,193,9767
2020-06-17,553301,7843,241481,7478,194,10036
2020-06-18,561091,7790,239468,7660,182,9621
2020-06-19,569063,7972,236816,7841,181,10443
2020-06-20,576952,7889,234358,8002,161,10186
2020-06-21,584680,7728,236858,8111,109,5119
2020-06-22,592280,7600,239658,8206,95,4705
2020-06-23,599705,7425,234917,8359,153,12013
2020-06-24,606881,7176,229546,8513,154,12393
2020-06-25,613994,7113,230225,8605,92,6342
2020-06-26,620794,6800,227861,8781,176,8988
2020-06-27,627646,6852,225325,8969,188,9200
2020-06-28,634437,6791,226277,9073,104,5735
2020-06-29,641156,6719,228560,9166,93,4343
2020-06-30,647849,6693,225879,9320,154,9220
2020-07-01,654405,6556,221938,9536,216,10281
2020-07-02,661165,6760,222504,9683,147,6047
2020-07-03,667883,6718,220131,9859,176,8915
2020-07-04,674515,6632,217609,10027,168,8986
2020-07-05,681251,6736,220340,10161,134,3871
2020-07-06,687862,6611,223237,10296,135,3579
2020-07-07,694230,6368,219856,10494,198,9551
2020-07-08,700792,6562,217614,10667,173,8631
2020-07-09,707301,6509,215142,10843,176,8805
2020-07-10,713936,6635,213851,11017,174,7752
2020-07-11,720547,6611,211896,11205,188,8378
2020-07-12,727162,6615,214766,11335,130,3615
2020-07-13,733699,6537,218239,11439,104,2960
2020-07-14,739947,6248,215508,11614,175,8804
2020-07-15,746369,6422,211350,11770,156,10424
2020-07-16,752797,6428,209168,11937,167,8443
2020-07-17,759203,6406,207707,12123,186,7681
2020-07-18,765437,6234,206327,12247,124,7490
2020-07-19,771546,6109,208860,12342,95,3481
2020-07-20,777486,5940,211457,12427,85,3258
2020-07-21,783328,5842,208364,12580,153,8782
2020-07-22,789190,5862,204392,12745,165,9669
2020-07-23,795038,5848,201816,12892,147,8277
2020-07-24,800849,5811,199029,13046,154,8444
2020-07-25,806720,5871,196388,13192,146,8366
2020-07-26,812485,5765,198966,13269,77,3110
2020-07-27,818120,5635,201437,13354,85,3079
2020-07-28,823515,5395,197794,13504,150,8888
2020-07-29,828990,5475,194984,13673,169,8116
2020-07-30,834499,5509,191042,13802,129,9322
2020-07-31,839981,5482,187608,13963,161,8755
2020-08-01,845443,5462,184861,14058,95,8114
2020-08-02,850870,5427,186569,14128,70,3649
2020-08-03,856264,5394,188464,14207,79,3420
2020-08-04,861423,5159,185601,14351,144,7878
2020-08-05,866627,5204,183111,14490,139,7555
2020-08-06,871894,5267,180931,14606,116,7331
2020-08-07,877135,5241,178818,14725,119,7235
2020-08-08,882347,5212,177286,14854,129,6615
2020-08-09,887536,5189,179183,14931,77,3215
2020-08-10,892654,5118,180972,15001,70,3259
2020-08-11,897599,4945,179293,15131,130,6494
2020-08-12,902701,5102,177143,15260,129,7123
2020-08-13,907758,5057,175978,15384,124,6098
2020-08-14,912823,5065,174361,15498,114,6568
2020-08-15,917884,5061,172856,15617,119,6447
2020-08-16,922853,4969,174200,15685,68,3557
2020-08-17,927745,4892,175904,15740,55,3133
2020-08-18,932493,4748,173993,15872,132,6527
2020-08-19,937321,4828,171909,15989,117,6795
2020-08-20,942106,4785,170494,16099,110,6090
2020-08-21,946976,4870,169457,16189,90,5817
2020-08-22,951897,4921,168110,16310,121,6147
2020-08-23,956749,4852,169727,16383,73,3162
2020-08-24,961493,4744,171950,16448,65,2456
2020-08-25,966189,4696,169874,16568,120,6652
2020-08-26,970865,4676,168032,16683,115,6403
2020-08-27,975576,4711,166211,16804,121,6411
2020-08-28,980405,4829,165025,16914,110,5905
2020-08-29,985346,4941,163938,17025,111,5917
2020-08-30,990326,4980,166251,17093,68,2599
2020-08-31,995319,4993,168756,17176,83,2405
2020-09-01,1000048,4729,167044,17299,123,6318
2020-09-02,1005000,4952,166417,17414,115,5464
2020-09-03,1009995,4995,165532,17528,114,5766
2020-09-04,1015105,5110,164709,17649,121,5812
2020-09-05,1020310,5205,164425,17759,110,5379
2020-09-06,1025505,5195,166736,17820,61,2823
2020-09-07,1030690,5185,169542,17871,51,2328
2020-09-08,1035789,5099,167747,17993,122,6772
2020-09-09,1041007,5218,166414,18135,142,6409
2020-09-10,1046370,5363,165734,18263,128,5915
2020-09-11,1051874,5504,165402,18365,102,5734
2020-09-12,1057362,5488,165343,18484,119,5428
2020-09-13,1062811,5449,168008,18578,94,2690
2020-09-14,1068320,5509,170985,18635,57,2475
2020-09-15,1073849,5529,170759,18785,150,5605
2020-09-16,1079519,5670,170488,18917,132,5809
2020-09-17,1085281,5762,170352,19061,144,5754
2020-09-18,1091186,5905,170784,19195,134,5339
2020-09-19,1097251,6065,171450,19339,144,5255
2020-09-20,1103399,6148,174624,19418,79,2895
2020-09-21,1109595,6196,178133,19489,71,2616
2020-09-22,1115810,6215,178212,19649,160,5976
2020-09-23,1122241,6431,178743,19799,150,5750
2020-09-24,1128836,6595,179059,19948,149,6130
2020-09-25,1136048,7212,181846,20056,108,4317
2020-09-26,1143571,7523,183196,20225,169,6004
2020-09-27,1151438,7867,187896,20324,99,3068
2020-09-28,1159573,8135,193268,20385,61,2702
2020-09-29,1167805,8232,194861,20545,160,6479
2020-09-30,1176286,8481,197307,20722,177,5858
2020-10-01,1185231,8945,200098,20891,169,5985
2020-10-02,1194643,9412,203270,21077,186,6054
2020-10-03,1204502,9859,207392,21251,174,5563
