time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day,new_recoveries
2020-06-26,7191,19,263,328,1,0
2020-06-27,7198,7,270,328,0,0
2020-06-28,7198,0,270,328,0,0
2020-06-29,7209,11,281,328,0,0
2020-06-30,7214,5,286,328,0,0
2020-07-01,7236,22,208,328,0,100
2020-07-02,7241,5,213,328,0,0
2020-07-03,7242,1,214,328,0,0
2020-07-04,7248,6,220,328,0,0
2020-07-05,7253,5,225,328,0,0
2020-07-06,7257,4,229,328,0,0
2020-07-07,7262,5,234,328,0,0
2020-07-08,7265,3,137,328,0,100
2020-07-09,7273,8,145,328,0,0
2020-07-10,7279,6,151,328,0,0
2020-07-11,7291,12,163,328,0,0
2020-07-12,7293,2,165,328,0,0
2020-07-13,7293,0,165,328,0,0
2020-07-14,7293,0,165,328,0,0
2020-07-15,7293,0,85,328,0,80
2020-07-16,7293,0,85,328,0,0
2020-07-17,7301,8,93,328,0,0
2020-07-18,7318,17,110,328,0,0
2020-07-19,7335,17,127,328,0,0
2020-07-20,7340,5,132,328,0,0
2020-07-21,7351,11,143,328,0,0
2020-07-22,7362,11,114,328,0,40
2020-07-23,7372,10,124,328,0,0
2020-07-24,7380,8,131,329,1,0
2020-07-25,7388,8,139,329,0,0
2020-07-26,7393,5,144,329,0,0
2020-07-27,7398,5,149,329,0,0
2020-07-28,7404,6,155,329,0,0
2020-07-29,7414,10,135,329,0,30
2020-07-30,7423,9,144,329,0,0
2020-07-31,7432,9,153,329,0,0
2020-08-01,7443,11,164,329,0,0
2020-08-02,7453,10,174,329,0,0
2020-08-03,7466,13,187,329,0,0
2020-08-04,7483,17,202,331,2,0
2020-08-05,7512,29,201,331,0,30
2020-08-06,7532,20,221,331,0,0
2020-08-07,7554,22,243,331,0,0
2020-08-08,7568,14,257,331,0,0
2020-08-09,7584,16,273,331,0,0
2020-08-10,7601,17,288,333,2,0
2020-08-11,7623,22,310,333,0,0
2020-08-12,7642,19,259,333,0,70
2020-08-13,7683,41,300,333,0,0
2020-08-14,7700,17,317,333,0,0
2020-08-15,7720,20,337,333,0,0
2020-08-16,7731,11,348,333,0,0
2020-08-17,7752,21,368,334,1,0
2020-08-18,7776,24,392,334,0,0
2020-08-19,7805,29,371,334,0,50
2020-08-20,7842,37,408,334,0,0
2020-08-21,7871,29,437,334,0,0
2020-08-22,7906,35,472,334,0,0
2020-08-23,7920,14,486,334,0,0
2020-08-24,7938,18,503,335,1,0
2020-08-25,7981,43,546,335,0,0
2020-08-26,8002,21,467,335,0,100
2020-08-27,8019,17,484,335,0,0
2020-08-28,8042,23,507,335,0,0
2020-08-29,8049,7,514,335,0,0
2020-08-30,8077,28,542,335,0,0
2020-08-31,8086,9,550,336,1,0
2020-09-01,8142,56,606,336,0,0
2020-09-02,8161,19,475,336,0,150
2020-09-03,8200,39,514,336,0,0
2020-09-04,8225,25,539,336,0,0
2020-09-05,8261,36,575,336,0,0
2020-09-06,8291,30,605,336,0,0
2020-09-07,8327,36,641,336,0,0
2020-09-08,8337,10,651,336,0,0
2020-09-09,8430,93,593,337,1,150
2020-09-10,8469,39,632,337,0,0
2020-09-11,8512,43,675,337,0,0
2020-09-12,8557,45,720,337,0,0
2020-09-13,8580,23,743,337,0,0
2020-09-14,8627,47,790,337,0,0
2020-09-15,8725,98,886,339,2,0
2020-09-16,8750,25,711,339,0,200
2020-09-17,8799,49,760,339,0,0
2020-09-18,8858,59,819,339,0,0
2020-09-19,8922,64,883,339,0,0
2020-09-20,8980,58,941,339,0,0
2020-09-21,9046,66,1005,341,2,0
2020-09-22,9195,149,1154,341,0,0
2020-09-23,9288,93,1095,343,2,150
2020-09-24,9379,91,1186,343,0,0
2020-09-25,9484,105,1291,343,0,0
2020-09-26,9577,93,1384,343,0,0
2020-09-27,9682,105,1489,343,0,0
2020-09-28,9743,61,1549,344,1,0
2020-09-29,9892,149,1698,344,0,0
2020-09-30,9992,100,1548,344,0,250
2020-10-01,10103,111,1659,344,0,0
2020-10-02,10244,141,1799,345,1,0
2020-10-03,10391,147,1946,345,0,0
